Suburb,Type,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Region_name,Property_count
Glen Iris,h,2200000,9.2,3146,3,1,2,700,Southern Metropolitan,10412
Glen Iris,h,2200000,7.3,3146,3,2,2,705,Southern Metropolitan,10412
Glen Iris,h,1920000,9.2,3146,4,2,2,706,Southern Metropolitan,10412
Glen Iris,h,1900000,9.2,3146,4,4,2,708,Southern Metropolitan,10412
Glen Iris,h,2400000,9.2,3146,5,3,2,709,Southern Metropolitan,10412
Glen Iris,h,2085000,9.2,3146,3,1,2,715,Southern Metropolitan,10412
Glen Iris,h,1688000,7.3,3146,3,1,2,717,Southern Metropolitan,10412
Glen Iris,h,1600000,9.2,3146,2,2,2,718,Southern Metropolitan,10412
Glen Iris,h,3400000,7.3,3146,5,3,2,720,Southern Metropolitan,10412
Glen Iris,h,2825000,7.3,3146,4,2,2,728,Southern Metropolitan,10412
Glen Iris,h,1800000,9.2,3146,4,3,2,743,Southern Metropolitan,10412
Glen Iris,h,2115000,9.2,3146,4,2,2,745,Southern Metropolitan,10412
Glen Iris,h,2800000,9.2,3146,3,1,2,762,Southern Metropolitan,10412
Glen Iris,h,1950000,9.2,3146,4,2,2,775,Southern Metropolitan,10412
Glen Iris,h,3000000,7.3,3146,5,3,2,775,Southern Metropolitan,10412
Glen Iris,h,1950000,9.2,3146,5,2,2,794,Southern Metropolitan,10412
Glen Iris,h,2000000,9.2,3146,2,1,2,821,Southern Metropolitan,10412
Glen Iris,h,3860000,9.2,3146,5,4,2,830,Southern Metropolitan,10412
Glen Iris,h,2625000,9.2,3146,4,3,2,840,Southern Metropolitan,10412
Glen Iris,h,2215000,7.3,3146,5,2,2,847,Southern Metropolitan,10412
Glen Iris,h,3400000,9.2,3146,4,3,2,856,Southern Metropolitan,10412
Glen Iris,h,3200000,7.3,3146,4,3,2,858,Southern Metropolitan,10412
Glen Iris,h,3500000,9.2,3146,4,2,2,859,Southern Metropolitan,10412
Glen Iris,h,1800000,9.2,3146,4,2,2,868,Southern Metropolitan,10412
Glen Iris,h,2100000,9.2,3146,3,2,2,904,Southern Metropolitan,10412
Glen Iris,h,2450000,7.3,3146,4,3,2,910,Southern Metropolitan,10412
Glen Iris,h,3730000,9.2,3146,4,3,2,919,Southern Metropolitan,10412
Glen Iris,h,2250000,7.3,3146,4,1,2,1110,Southern Metropolitan,10412
Glen Iris,h,2850000,9.2,3146,4,3,2,1184,Southern Metropolitan,10412
Glen Iris,h,3365000,9.2,3146,5,2,2,1339,Southern Metropolitan,10412
Glen Iris,h,2950000,9.2,3146,4,2,2,1485,Southern Metropolitan,10412
Glen Iris,h,1390000,9.2,3146,3,2,3,397,Southern Metropolitan,10412
Glen Iris,h,1500000,9.2,3146,3,1,3,401,Southern Metropolitan,10412
Glen Iris,h,1857000,9.2,3146,4,2,3,548,Southern Metropolitan,10412
Glen Iris,h,2077000,9.2,3146,4,2,3,553,Southern Metropolitan,10412
Glen Iris,h,1710000,9.2,3146,3,1,3,557,Southern Metropolitan,10412
Glen Iris,h,1770000,9.2,3146,3,1,3,603,Southern Metropolitan,10412
Glen Iris,h,1875000,9.2,3146,3,2,3,607,Southern Metropolitan,10412
Glen Iris,h,1751000,9.2,3146,3,1,3,609,Southern Metropolitan,10412
Glen Iris,h,1760000,9.2,3146,4,3,3,622,Southern Metropolitan,10412
Glen Iris,h,2538000,9.2,3146,4,2,3,630,Southern Metropolitan,10412
Glen Iris,h,2305000,7.3,3146,4,1,3,632,Southern Metropolitan,10412
Glen Iris,h,1820000,9.2,3146,3,1,3,650,Southern Metropolitan,10412
Glen Iris,h,1735000,9.2,3146,3,2,3,680,Southern Metropolitan,10412
Glen Iris,h,1800000,9.2,3146,3,1,3,732,Southern Metropolitan,10412
Glen Iris,h,2016000,9.2,3146,4,2,3,733,Southern Metropolitan,10412
Glen Iris,h,1910000,7.3,3146,4,2,3,737,Southern Metropolitan,10412
Glen Iris,h,3085000,9.2,3146,5,3,3,778,Southern Metropolitan,10412
Glen Iris,h,2862000,7.3,3146,5,2,3,858,Southern Metropolitan,10412
Glen Iris,h,2920000,7.3,3146,4,3,3,1064,Southern Metropolitan,10412
Glen Iris,h,2000000,9.2,3146,3,2,4,401,Southern Metropolitan,10412
Glen Iris,h,2175000,9.2,3146,5,3,4,619,Southern Metropolitan,10412
Glen Iris,h,2825000,9.2,3146,5,4,4,802,Southern Metropolitan,10412
Glen Iris,h,2825000,9.2,3146,4,2,4,885,Southern Metropolitan,10412
Glen Iris,h,1625000,9.2,3146,4,2,4,1005,Southern Metropolitan,10412
Glen Iris,h,2300000,9.2,3146,4,3,4,1258,Southern Metropolitan,10412
Glen Iris,h,3110000,9.2,3146,4,2,4,1318,Southern Metropolitan,10412
Glen Waverley,h,1750000,16.7,3150,3,1,0,727,Eastern Metropolitan,15321
Glen Waverley,h,1900000,16.7,3150,3,1,0,738,Eastern Metropolitan,15321
Glen Waverley,h,2450000,16.7,3150,3,1,0,984,Eastern Metropolitan,15321
Glen Waverley,u,960000,16.7,3150,2,1,1,229,Eastern Metropolitan,15321
Glen Waverley,u,730000,16.7,3150,2,1,1,235,Eastern Metropolitan,15321
Glen Waverley,u,1100000,16.7,3150,2,1,1,258,Eastern Metropolitan,15321
Glen Waverley,u,791000,16.7,3150,2,1,1,310,Eastern Metropolitan,15321
Glen Waverley,u,656000,16.7,3150,2,1,1,345,Eastern Metropolitan,15321
Glen Waverley,h,1285000,16.7,3150,5,2,1,651,Eastern Metropolitan,15321
Glen Waverley,h,1155000,16.7,3150,4,1,1,654,Eastern Metropolitan,15321
Glen Waverley,h,1800000,16.7,3150,3,1,1,729,Eastern Metropolitan,15321
Glen Waverley,h,1310000,16.7,3150,3,1,1,782,Eastern Metropolitan,15321
Glen Waverley,h,1130000,16.7,3150,3,1,1,836,Eastern Metropolitan,15321
Glen Waverley,h,1070000,16.7,3150,3,2,1,839,Eastern Metropolitan,15321
Glen Waverley,h,1311000,16.7,3150,3,2,1,853,Eastern Metropolitan,15321
Glen Waverley,u,1500000,16.7,3150,4,2,2,248,Eastern Metropolitan,15321
Glen Waverley,u,1135000,16.7,3150,3,2,2,328,Eastern Metropolitan,15321
Glen Waverley,u,1000000,16.7,3150,3,2,2,365,Eastern Metropolitan,15321
Glen Waverley,h,1550000,16.7,3150,3,2,2,648,Eastern Metropolitan,15321
Glen Waverley,h,1190000,16.7,3150,4,2,2,653,Eastern Metropolitan,15321
Glen Waverley,h,1750000,16.7,3150,4,1,2,655,Eastern Metropolitan,15321
Glen Waverley,h,1200000,16.7,3150,4,2,2,660,Eastern Metropolitan,15321
Glen Waverley,h,2650000,16.7,3150,6,3,2,662,Eastern Metropolitan,15321
Glen Waverley,h,1130000,16.7,3150,4,2,2,690,Eastern Metropolitan,15321
Glen Waverley,h,1214000,16.7,3150,4,2,2,694,Eastern Metropolitan,15321
Glen Waverley,h,1116500,16.7,3150,5,2,2,701,Eastern Metropolitan,15321
Glen Waverley,h,1275000,16.7,3150,3,2,2,714,Eastern Metropolitan,15321
Glen Waverley,h,1480000,16.7,3150,5,2,2,718,Eastern Metropolitan,15321
Glen Waverley,t,1170000,16.7,3150,4,3,2,725,Eastern Metropolitan,15321
Glen Waverley,h,1100000,16.7,3150,4,2,2,726,Eastern Metropolitan,15321
Glen Waverley,h,1152000,16.7,3150,4,2,2,734,Eastern Metropolitan,15321
Glen Waverley,h,1631888,16.7,3150,4,2,2,740,Eastern Metropolitan,15321
Glen Waverley,h,1790000,16.7,3150,4,2,2,742,Eastern Metropolitan,15321
Glen Waverley,h,1715000,16.7,3150,4,1,2,758,Eastern Metropolitan,15321
Glen Waverley,h,1331000,16.7,3150,4,2,2,762,Eastern Metropolitan,15321
Glen Waverley,h,1292000,16.7,3150,4,2,2,768,Eastern Metropolitan,15321
Glen Waverley,h,1908000,16.7,3150,3,1,2,778,Eastern Metropolitan,15321
Glen Waverley,h,1832000,16.7,3150,5,2,2,803,Eastern Metropolitan,15321
Glen Waverley,h,3056000,16.7,3150,4,2,2,1590,Eastern Metropolitan,15321
Glen Waverley,h,1320000,16.7,3150,5,3,3,478,Eastern Metropolitan,15321
Glen Waverley,h,1182000,16.7,3150,5,2,3,650,Eastern Metropolitan,15321
Glen Waverley,h,1300000,16.7,3150,3,2,3,733,Eastern Metropolitan,15321
Glen Waverley,h,1320000,16.7,3150,4,2,5,1021,Eastern Metropolitan,15321
Glenroy,t,400000,11.2,3046,2,1,1,102,Northern Metropolitan,8870
Glenroy,u,362500,11.2,3046,1,1,1,124,Northern Metropolitan,8870
Glenroy,t,434500,13,3046,2,1,1,125,Northern Metropolitan,8870
Glenroy,t,545000,13,3046,3,2,1,136,Northern Metropolitan,8870
Glenroy,u,422000,11.2,3046,2,1,1,136,Northern Metropolitan,8870
Glenroy,u,435000,11.2,3046,2,1,1,144,Northern Metropolitan,8870
Glenroy,h,270000,13,3046,2,1,1,155,Northern Metropolitan,8870
Glenroy,u,430000,13,3046,2,1,1,164,Northern Metropolitan,8870
Glenroy,h,540000,13,3046,2,1,1,164,Northern Metropolitan,8870
Glenroy,h,417000,13,3046,2,1,1,172,Northern Metropolitan,8870
Glenroy,u,465000,13,3046,2,1,1,176,Northern Metropolitan,8870
Glenroy,u,460000,13,3046,3,2,1,190,Northern Metropolitan,8870
Glenroy,t,488500,13,3046,2,2,1,190,Northern Metropolitan,8870
Glenroy,t,525000,11.2,3046,3,1,1,194,Northern Metropolitan,8870
Glenroy,t,440000,13,3046,3,2,1,215,Northern Metropolitan,8870
Glenroy,t,645000,13,3046,5,1,1,227,Northern Metropolitan,8870
Glenroy,u,442000,13,3046,3,1,1,245,Northern Metropolitan,8870
Glenroy,h,675000,11.2,3046,2,2,1,248,Northern Metropolitan,8870
Glenroy,t,608000,13,3046,3,2,1,252,Northern Metropolitan,8870
Glenroy,t,370000,13,3046,3,2,1,259,Northern Metropolitan,8870
Glenroy,u,482500,13,3046,3,1,1,265,Northern Metropolitan,8870
Glenroy,t,420000,13,3046,2,1,1,307,Northern Metropolitan,8870
Glenroy,h,570000,11.2,3046,3,1,1,308,Northern Metropolitan,8870
Glenroy,h,447500,13,3046,3,1,1,320,Northern Metropolitan,8870
Glenroy,t,460000,13,3046,3,1,1,325,Northern Metropolitan,8870
Glenroy,h,500000,13,3046,3,1,1,336,Northern Metropolitan,8870
Glenroy,h,501000,13,3046,3,1,1,348,Northern Metropolitan,8870
Glenroy,h,680000,11.2,3046,3,1,1,422,Northern Metropolitan,8870
Glenroy,h,850000,13,3046,5,3,1,487,Northern Metropolitan,8870
Glenroy,h,922000,11.2,3046,3,1,1,584,Northern Metropolitan,8870
Glenroy,h,500000,13,3046,3,1,1,589,Northern Metropolitan,8870
Glenroy,h,721000,11.2,3046,3,1,1,600,Northern Metropolitan,8870
Glenroy,h,629500,11.2,3046,3,1,1,610,Northern Metropolitan,8870
Glenroy,h,588000,13,3046,3,1,1,616,Northern Metropolitan,8870
Glenroy,h,638000,13,3046,4,2,1,624,Northern Metropolitan,8870
Glenroy,h,932000,11.2,3046,3,1,1,639,Northern Metropolitan,8870
Glenroy,h,815000,11.2,3046,3,1,1,641,Northern Metropolitan,8870
Glenroy,h,670000,13,3046,3,1,1,652,Northern Metropolitan,8870
Glenroy,h,700000,11.2,3046,4,2,1,655,Northern Metropolitan,8870
Glenroy,h,525000,13,3046,3,1,1,665,Northern Metropolitan,8870
Glenroy,h,741250,13,3046,2,1,1,668,Northern Metropolitan,8870
Glenroy,h,850000,11.2,3046,3,1,1,672,Northern Metropolitan,8870
Glenroy,h,550000,13,3046,4,2,1,683,Northern Metropolitan,8870
Glenroy,h,621000,13,3046,3,1,1,694,Northern Metropolitan,8870
Glenroy,h,820000,13,3046,3,1,1,697,Northern Metropolitan,8870
Glenroy,h,815000,11.2,3046,3,1,1,697,Northern Metropolitan,8870
Glenroy,h,575500,13,3046,3,1,1,701,Northern Metropolitan,8870
Glenroy,h,730000,13,3046,2,1,1,705,Northern Metropolitan,8870
Glenroy,h,910000,11.2,3046,2,1,1,718,Northern Metropolitan,8870
Glenroy,h,865000,11.2,3046,3,1,1,746,Northern Metropolitan,8870
Glenroy,h,710000,13,3046,3,1,1,796,Northern Metropolitan,8870
Glenroy,h,1158000,13,3046,3,1,1,1011,Northern Metropolitan,8870
Glenroy,t,420000,13,3046,2,2,1,1137,Northern Metropolitan,8870
Glenroy,u,230000,13,3046,2,1,1,1996,Northern Metropolitan,8870
Glenroy,u,320500,13,3046,2,1,1,3056,Northern Metropolitan,8870
Glenroy,u,470000,13,3046,3,1,2,187,Northern Metropolitan,8870
Glenroy,u,565000,11.2,3046,2,1,2,193,Northern Metropolitan,8870
Glenroy,h,512000,11.2,3046,3,1,2,197,Northern Metropolitan,8870
Glenroy,u,410000,13,3046,2,1,2,200,Northern Metropolitan,8870
Glenroy,u,493000,11.2,3046,2,1,2,201,Northern Metropolitan,8870
Glenroy,t,550000,13,3046,3,2,2,212,Northern Metropolitan,8870
Glenroy,h,460000,13,3046,3,2,2,224,Northern Metropolitan,8870
Glenroy,t,656000,11.2,3046,4,2,2,228,Northern Metropolitan,8870
Glenroy,t,680000,13,3046,3,2,2,243,Northern Metropolitan,8870
Glenroy,t,555000,13,3046,3,2,2,244,Northern Metropolitan,8870
Glenroy,u,620250,13,3046,2,1,2,253,Northern Metropolitan,8870
Glenroy,t,600000,13,3046,3,1,2,258,Northern Metropolitan,8870
Glenroy,t,595000,13,3046,3,1,2,258,Northern Metropolitan,8870
Glenroy,h,605000,11.2,3046,2,1,2,378,Northern Metropolitan,8870
Glenroy,h,570000,13,3046,3,2,2,585,Northern Metropolitan,8870
Glenroy,h,600000,13,3046,4,1,2,586,Northern Metropolitan,8870
Glenroy,h,710000,13,3046,3,1,2,587,Northern Metropolitan,8870
Glenroy,h,651000,11.2,3046,4,1,2,587,Northern Metropolitan,8870
Glenroy,h,726335,13,3046,2,1,2,590,Northern Metropolitan,8870
Glenroy,h,725000,11.2,3046,2,1,2,590,Northern Metropolitan,8870
Glenroy,h,600000,13,3046,3,1,2,599,Northern Metropolitan,8870
Glenroy,h,630000,13,3046,4,2,2,602,Northern Metropolitan,8870
Glenroy,h,770000,11.2,3046,3,1,2,604,Northern Metropolitan,8870
Glenroy,h,705000,13,3046,5,3,2,612,Northern Metropolitan,8870
Glenroy,h,572000,13,3046,3,1,2,627,Northern Metropolitan,8870
Glenroy,h,630000,13,3046,3,1,2,630,Northern Metropolitan,8870
Glenroy,h,530000,13,3046,2,1,2,643,Northern Metropolitan,8870
Glenroy,h,695000,11.2,3046,3,1,2,649,Northern Metropolitan,8870
Glenroy,h,580000,13,3046,3,1,2,650,Northern Metropolitan,8870
Glenroy,h,787500,13,3046,4,2,2,650,Northern Metropolitan,8870
Glenroy,h,690000,13,3046,3,1,2,650,Northern Metropolitan,8870
Glenroy,h,847000,11.2,3046,3,1,2,650,Northern Metropolitan,8870
Glenroy,h,650000,11.2,3046,2,1,2,650,Northern Metropolitan,8870
Glenroy,h,830000,11.2,3046,3,1,2,655,Northern Metropolitan,8870
Glenroy,h,660000,13,3046,3,1,2,657,Northern Metropolitan,8870
Glenroy,h,597500,13,3046,3,1,2,663,Northern Metropolitan,8870
Glenroy,h,935000,13,3046,3,1,2,666,Northern Metropolitan,8870
Glenroy,h,721000,13,3046,3,1,2,674,Northern Metropolitan,8870
Glenroy,h,643000,13,3046,3,1,2,674,Northern Metropolitan,8870
Glenroy,h,805000,11.2,3046,3,1,2,676,Northern Metropolitan,8870
Glenroy,h,793000,13,3046,4,1,2,677,Northern Metropolitan,8870
Glenroy,h,1217500,13,3046,4,3,2,693,Northern Metropolitan,8870
Glenroy,h,705000,13,3046,3,1,2,694,Northern Metropolitan,8870
Glenroy,h,655000,13,3046,4,1,2,695,Northern Metropolitan,8870
Glenroy,h,610000,13,3046,3,1,2,696,Northern Metropolitan,8870
Glenroy,h,683000,13,3046,3,1,2,697,Northern Metropolitan,8870
Glenroy,h,895000,13,3046,3,1,2,697,Northern Metropolitan,8870
Glenroy,h,780000,11.2,3046,3,1,2,697,Northern Metropolitan,8870
Glenroy,h,1150000,13,3046,5,3,2,700,Northern Metropolitan,8870
Glenroy,h,600000,13,3046,3,1,2,702,Northern Metropolitan,8870
Glenroy,h,901000,13,3046,3,1,2,702,Northern Metropolitan,8870
Glenroy,h,577000,13,3046,3,1,2,706,Northern Metropolitan,8870
Glenroy,h,1050000,13,3046,4,3,2,715,Northern Metropolitan,8870
Glenroy,h,822000,13,3046,3,1,2,738,Northern Metropolitan,8870
Glenroy,h,780000,13,3046,3,1,2,742,Northern Metropolitan,8870
Glenroy,h,885000,13,3046,3,1,2,751,Northern Metropolitan,8870
Glenroy,h,691000,13,3046,3,1,2,753,Northern Metropolitan,8870
Glenroy,h,806500,13,3046,3,1,2,766,Northern Metropolitan,8870
Glenroy,h,793000,13,3046,3,1,2,780,Northern Metropolitan,8870
Glenroy,h,765500,13,3046,3,2,2,780,Northern Metropolitan,8870
Glenroy,h,1220000,11.2,3046,2,1,2,829,Northern Metropolitan,8870
Glenroy,h,852500,13,3046,2,1,2,832,Northern Metropolitan,8870
Glenroy,h,1051000,11.2,3046,3,2,2,913,Northern Metropolitan,8870
Glenroy,h,1100000,11.2,3046,4,2,2,1017,Northern Metropolitan,8870
Glenroy,t,720000,13,3046,3,2,3,300,Northern Metropolitan,8870
Glenroy,h,780000,11.2,3046,3,1,3,618,Northern Metropolitan,8870
Glenroy,h,596000,13,3046,3,1,3,624,Northern Metropolitan,8870
Glenroy,h,612500,13,3046,3,2,3,635,Northern Metropolitan,8870
Glenroy,h,610000,13,3046,3,1,3,640,Northern Metropolitan,8870
Glenroy,h,835000,11.2,3046,4,1,3,649,Northern Metropolitan,8870
Glenroy,h,750000,11.2,3046,4,2,3,659,Northern Metropolitan,8870
Glenroy,h,711500,13,3046,3,1,3,667,Northern Metropolitan,8870
Glenroy,h,780000,11.2,3046,4,1,3,697,Northern Metropolitan,8870
Glenroy,h,670000,13,3046,3,1,3,705,Northern Metropolitan,8870
Glenroy,h,831000,11.2,3046,4,3,3,708,Northern Metropolitan,8870
Glenroy,h,815000,11.2,3046,3,1,3,760,Northern Metropolitan,8870
Glenroy,h,722000,13,3046,3,1,3,781,Northern Metropolitan,8870
Glenroy,h,980000,13,3046,3,2,3,1029,Northern Metropolitan,8870
Glenroy,h,600000,13,3046,3,1,4,541,Northern Metropolitan,8870
Glenroy,h,730000,13,3046,3,2,4,563,Northern Metropolitan,8870
Glenroy,h,762700,13,3046,3,1,4,597,Northern Metropolitan,8870
Glenroy,h,702000,13,3046,4,1,4,606,Northern Metropolitan,8870
Glenroy,h,760000,11.2,3046,3,1,4,625,Northern Metropolitan,8870
Glenroy,h,737000,13,3046,3,1,4,640,Northern Metropolitan,8870
Glenroy,h,820000,11.2,3046,3,1,4,650,Northern Metropolitan,8870
Glenroy,h,500000,13,3046,3,1,4,677,Northern Metropolitan,8870
Glenroy,h,810000,13,3046,5,4,4,695,Northern Metropolitan,8870
Glenroy,h,822000,13,3046,3,1,4,700,Northern Metropolitan,8870
Glenroy,h,688000,13,3046,3,1,4,700,Northern Metropolitan,8870
Glenroy,h,703000,13,3046,3,1,4,704,Northern Metropolitan,8870
Glenroy,h,805000,11.2,3046,2,1,4,712,Northern Metropolitan,8870
Glenroy,h,670000,13,3046,3,1,4,734,Northern Metropolitan,8870
Glenroy,h,825000,13,3046,4,2,4,768,Northern Metropolitan,8870
Glenroy,h,820000,13,3046,3,2,4,805,Northern Metropolitan,8870
Glenroy,h,1025000,13,3046,4,2,4,1011,Northern Metropolitan,8870
Glenroy,h,940000,11.2,3046,3,2,5,627,Northern Metropolitan,8870
Glenroy,h,605000,11.2,3046,2,1,6,589,Northern Metropolitan,8870
Glenroy,h,963500,11.2,3046,3,2,6,697,Northern Metropolitan,8870
Glenroy,h,1000000,13,3046,4,2,8,977,Northern Metropolitan,8870
Gowanbrae,h,500000,13.6,3043,3,2,1,140,Western Metropolitan,1071
Gowanbrae,t,532000,13.6,3043,3,2,1,149,Western Metropolitan,1071
Gowanbrae,h,390000,13.6,3043,3,2,1,158,Western Metropolitan,1071
Gowanbrae,h,485000,13.6,3043,3,2,1,175,Western Metropolitan,1071
Gowanbrae,h,504000,13.6,3043,3,2,1,215,Western Metropolitan,1071
Gowanbrae,h,525000,13.6,3043,3,2,1,223,Western Metropolitan,1071
Gowanbrae,h,680000,13.6,3043,3,2,1,277,Western Metropolitan,1071
Gowanbrae,h,540000,13.6,3043,3,2,1,367,Western Metropolitan,1071
Gowanbrae,t,655000,12.9,3043,4,3,2,170,Western Metropolitan,1071
Gowanbrae,t,468000,13.6,3043,3,2,2,178,Western Metropolitan,1071
Gowanbrae,h,709000,13.6,3043,4,2,2,453,Western Metropolitan,1071
Gowanbrae,h,740000,13.6,3043,4,2,2,453,Western Metropolitan,1071
Gowanbrae,h,900000,12.9,3043,3,2,2,453,Western Metropolitan,1071
Gowanbrae,h,931000,12.9,3043,4,2,2,462,Western Metropolitan,1071
Gowanbrae,h,741000,13.6,3043,3,2,2,585,Western Metropolitan,1071
Gowanbrae,h,631000,13.6,3043,3,2,2,608,Western Metropolitan,1071
Gowanbrae,h,820000,12.9,3043,4,2,2,620,Western Metropolitan,1071
Gowanbrae,h,700000,13.6,3043,3,2,2,691,Western Metropolitan,1071
Gowanbrae,h,990000,13.6,3043,4,2,2,702,Western Metropolitan,1071
Gowanbrae,h,800000,13.6,3043,4,2,2,719,Western Metropolitan,1071
Gowanbrae,h,635000,12.9,3043,4,2,2,2679,Western Metropolitan,1071
Gowanbrae,h,970000,13.6,3043,4,2,3,737,Western Metropolitan,1071
Gowanbrae,h,945000,12.9,3043,4,2,4,474,Western Metropolitan,1071
Greensborough,h,600000,16.1,3088,3,2,1,152,Northern Metropolitan,8524
Greensborough,u,610000,16.1,3088,2,1,1,168,Northern Metropolitan,8524
Greensborough,u,695000,16.1,3088,2,2,1,208,Northern Metropolitan,8524
Greensborough,u,540000,16.1,3088,2,1,1,208,Northern Metropolitan,8524
Greensborough,u,585000,16.1,3088,2,1,1,240,Northern Metropolitan,8524
Greensborough,h,690000,16.1,3088,3,1,1,540,Northern Metropolitan,8524
Greensborough,h,714000,16.1,3088,3,1,1,594,Northern Metropolitan,8524
Greensborough,h,817000,16.1,3088,3,2,1,610,Northern Metropolitan,8524
Greensborough,h,896000,16.1,3088,3,2,1,653,Northern Metropolitan,8524
Greensborough,u,670000,16.1,3088,2,1,1,704,Northern Metropolitan,8524
Greensborough,h,900000,16.1,3088,4,3,1,807,Northern Metropolitan,8524
Greensborough,h,990000,16.1,3088,6,3,2,562,Northern Metropolitan,8524
Greensborough,h,730000,16.1,3088,3,2,2,563,Northern Metropolitan,8524
Greensborough,h,1010000,16.1,3088,3,2,2,582,Northern Metropolitan,8524
Greensborough,h,922000,16.1,3088,3,2,2,587,Northern Metropolitan,8524
Greensborough,h,815000,16.1,3088,3,2,2,609,Northern Metropolitan,8524
Greensborough,h,800000,16.1,3088,4,2,2,626,Northern Metropolitan,8524
Greensborough,h,800000,16.1,3088,3,3,2,668,Northern Metropolitan,8524
Greensborough,h,725000,16.1,3088,3,2,2,672,Northern Metropolitan,8524
Greensborough,h,700000,16.1,3088,3,1,2,676,Northern Metropolitan,8524
Greensborough,h,865000,16.1,3088,4,2,2,734,Northern Metropolitan,8524
Greensborough,h,887500,16.1,3088,4,2,2,737,Northern Metropolitan,8524
Greensborough,h,866000,16.1,3088,3,2,2,743,Northern Metropolitan,8524
Greensborough,h,880000,16.1,3088,4,3,2,789,Northern Metropolitan,8524
Greensborough,h,770000,16.1,3088,4,2,2,789,Northern Metropolitan,8524
Greensborough,h,785000,16.1,3088,3,1,2,840,Northern Metropolitan,8524
Greensborough,h,842000,16.1,3088,3,2,2,873,Northern Metropolitan,8524
Greensborough,h,1000000,16.1,3088,5,2,2,900,Northern Metropolitan,8524
Greensborough,h,1326000,16.1,3088,3,1,2,1020,Northern Metropolitan,8524
Greensborough,h,895000,16.1,3088,3,2,2,1036,Northern Metropolitan,8524
Greensborough,h,925000,16.1,3088,4,2,2,1070,Northern Metropolitan,8524
Greensborough,h,760000,16.1,3088,3,1,3,570,Northern Metropolitan,8524
Greensborough,h,740000,16.1,3088,3,1,3,580,Northern Metropolitan,8524
Greensborough,h,1050000,16.1,3088,5,3,3,616,Northern Metropolitan,8524
Greensborough,h,950000,16.1,3088,4,2,3,795,Northern Metropolitan,8524
Greensborough,h,1028000,16.1,3088,4,3,4,925,Northern Metropolitan,8524
Greenvale,h,476500,20.4,3059,3,1,1,321,Northern Metropolitan,4864
Greenvale,h,730000,20.4,3059,4,2,1,633,Northern Metropolitan,4864
Greenvale,h,680000,20.4,3059,3,2,1,650,Northern Metropolitan,4864
Greenvale,h,550000,20.4,3059,3,2,2,392,Northern Metropolitan,4864
Greenvale,h,840500,20.4,3059,4,2,2,494,Northern Metropolitan,4864
Greenvale,h,650000,20.4,3059,5,2,2,512,Northern Metropolitan,4864
Greenvale,h,645000,20.4,3059,3,2,2,538,Northern Metropolitan,4864
Greenvale,h,800000,20.4,3059,5,3,2,544,Northern Metropolitan,4864
Greenvale,h,715000,20.4,3059,4,2,2,680,Northern Metropolitan,4864
Greenvale,h,770000,20.4,3059,3,2,2,711,Northern Metropolitan,4864
Greenvale,h,783000,20.4,3059,4,2,2,750,Northern Metropolitan,4864
Greenvale,h,770000,20.4,3059,3,2,2,775,Northern Metropolitan,4864
